event_name,city,state,latitude,longitude,start_date,start_time,end_date,end_time,religious_spiritual,cultural_heritage,literature_poetry,art_exhibition,dance_performing,film_media,comedy_standup,music_classical_folk,music_contemporary,nightlife,celebrity_event,food_culinary,fashion_lifestyle,wellness_mental,nature_outdoor,education_workshop,technology_innovation,hackathon_coding,startup_business,academic_conference,roadshow,airshow_aviation,auto_motor,gaming_esports,science_space,sports_fitness,adventure_extreme,community_social,government_public,trade_expo,sunset_view,sunrise_view,seaside_beach,mountain_climbing,boating_cruise,wildlife_safari,desert_experience,snow_activity,heritage_walk,street_festival,local_fair,lake_activity,forest_trail,island_experience,river_ghat
Startup & Business Conference,Ahmedabad,Gujarat,20.64944,82.727353,2026-07-22,09:00,2026-07-22,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Nainital,Uttarakhand,32.558886,74.659849,2026-11-02,09:00,2026-11-02,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Gangtok,Sikkim,13.311603,71.71298,2026-05-21,09:00,2026-05-21,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Manali,Himachal Pradesh,25.764497,96.386327,2026-02-08,09:00,2026-02-08,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Agra,Uttar Pradesh,33.914986,86.606817,2026-10-05,09:00,2026-10-05,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Rameswaram,Tamil Nadu,10.827139,95.557312,2026-08-30,09:00,2026-09-01,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Port Blair,Andaman and Nicobar Islands,16.943994,75.230172,2026-03-29,09:00,2026-03-29,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Community Cultural Festival,Shimla,Himachal Pradesh,11.531693,75.356904,2026-11-01,09:00,2026-11-01,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Kohima,Nagaland,17.708152,92.682428,2026-08-12,09:00,2026-08-12,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Jaisalmer,Rajasthan,19.3109,81.682086,2026-04-22,09:00,2026-04-24,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Kaziranga,Assam,22.541087,80.296682,2026-11-26,09:00,2026-11-28,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Ujjain,Madhya Pradesh,21.768545,69.925166,2026-12-26,09:00,2026-12-26,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Technology Innovation Expo,Mussoorie,Uttarakhand,28.076824,69.53443,2026-07-17,09:00,2026-07-18,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Jamshedpur,Jharkhand,17.003136,83.599622,2026-08-03,09:00,2026-08-03,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Mussoorie,Uttarakhand,28.496199,88.026615,2026-02-26,09:00,2026-02-26,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Kolkata,West Bengal,12.147995,69.894316,2026-06-19,09:00,2026-06-19,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Kochi,Kerala,33.27407,80.974926,2026-11-11,09:00,2026-11-13,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cultural Heritage Walk,Jodhpur,Rajasthan,24.773302,85.948125,2026-10-26,09:00,2026-10-26,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Contemporary Music Concert,Kodaikanal,Tamil Nadu,11.235266,73.266122,2026-02-26,09:00,2026-02-28,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Raipur,Chhattisgarh,16.91199,76.068766,2026-02-04,09:00,2026-02-04,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Amritsar,Punjab,27.511743,82.501228,2026-07-22,09:00,2026-07-23,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cultural Heritage Walk,Agra,Uttar Pradesh,24.311262,88.598863,2026-10-31,09:00,2026-11-02,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cultural Heritage Walk,Jodhpur,Rajasthan,27.948536,87.724818,2026-11-01,09:00,2026-11-02,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nature & Forest Trail,Kalimpong,West Bengal,14.551156,87.512598,2026-07-05,09:00,2026-07-05,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Classical Music Concert,Goa,Goa,30.727588,73.705566,2026-11-02,09:00,2026-11-02,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Bilaspur,Chhattisgarh,27.211368,91.324465,2026-03-01,09:00,2026-03-01,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Bengaluru,Karnataka,30.205188,93.646375,2026-01-09,09:00,2026-01-10,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Pelling,Sikkim,10.009675,91.714493,2026-12-18,09:00,2026-12-20,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Community Cultural Festival,Kolkata,West Bengal,17.257225,74.867229,2026-03-07,09:00,2026-03-07,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Hyderabad,Telangana,19.003499,96.600136,2026-07-21,09:00,2026-07-21,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Goa,Goa,17.507687,81.94037,2026-12-18,09:00,2026-12-18,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Kalimpong,West Bengal,14.775093,69.747342,2026-01-18,09:00,2026-01-18,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Rajgir,Bihar,31.388785,73.254492,2026-02-07,09:00,2026-02-08,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Classical Music Concert,Amritsar,Punjab,19.684909,75.215666,2026-03-28,09:00,2026-03-29,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Udaipur,Rajasthan,9.109506,82.187782,2026-07-21,09:00,2026-07-21,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Kodaikanal,Tamil Nadu,27.133034,74.382093,2026-06-26,09:00,2026-06-26,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Bilaspur,Chhattisgarh,27.493722,71.394364,2026-04-07,09:00,2026-04-07,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Beach Sunset Experience,Imphal,Manipur,28.955667,92.717478,2026-10-29,09:00,2026-10-29,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Manali,Himachal Pradesh,33.508729,79.119673,2026-09-28,09:00,2026-09-28,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Varanasi,Uttar Pradesh,26.634262,89.327563,2026-08-25,09:00,2026-08-26,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Contemporary Music Concert,Madurai,Tamil Nadu,13.373702,82.820207,2026-08-23,09:00,2026-08-23,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Pelling,Sikkim,27.743836,81.605369,2026-02-07,09:00,2026-02-09,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Agra,Uttar Pradesh,29.899266,89.688016,2026-12-26,09:00,2026-12-26,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Technology Innovation Expo,Imphal,Manipur,28.572549,76.929802,2026-12-21,09:00,2026-12-21,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Varanasi,Uttar Pradesh,23.109499,75.493674,2026-01-22,09:00,2026-01-24,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Contemporary Music Concert,Amritsar,Punjab,32.746396,84.239097,2026-03-12,09:00,2026-03-12,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Lucknow,Uttar Pradesh,28.758189,89.532717,2026-10-15,09:00,2026-10-15,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Delhi,Delhi,16.706639,81.545353,2026-09-25,09:00,2026-09-27,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Kalimpong,West Bengal,9.560479,84.789291,2026-09-21,09:00,2026-09-21,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Leh,Ladakh,8.176951,76.823287,2026-10-29,09:00,2026-10-31,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Rajgir,Bihar,18.914145,76.0846,2026-09-07,09:00,2026-09-09,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Pune,Maharashtra,15.624349,89.25192,2026-12-31,09:00,2026-12-31,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Classical Music Concert,Indore,Madhya Pradesh,19.934906,76.984949,2026-07-08,09:00,2026-07-08,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Delhi,Delhi,13.626779,96.989605,2026-07-07,09:00,2026-07-07,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Kodaikanal,Tamil Nadu,18.617704,89.929283,2026-08-12,09:00,2026-08-12,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Nainital,Uttarakhand,25.786526,75.07957,2026-05-24,09:00,2026-05-25,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Varkala,Kerala,13.031731,91.635295,2026-07-01,09:00,2026-07-01,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Madurai,Tamil Nadu,11.943242,96.643981,2026-06-09,09:00,2026-06-09,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Rajgir,Bihar,9.045401,94.323845,2026-02-13,09:00,2026-02-13,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Bhopal,Madhya Pradesh,34.499498,85.446042,2026-02-12,09:00,2026-02-13,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Mumbai,Maharashtra,17.692056,89.158825,2026-01-06,09:00,2026-01-08,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Imphal,Manipur,22.8236,94.004895,2026-12-24,09:00,2026-12-26,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Mumbai,Maharashtra,22.54475,79.200192,2026-02-03,09:00,2026-02-04,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Pelling,Sikkim,12.920555,73.568964,2026-03-15,09:00,2026-03-17,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Guwahati,Assam,33.624752,84.265574,2026-02-10,09:00,2026-02-10,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Ranchi,Jharkhand,23.553616,89.046065,2026-12-24,09:00,2026-12-25,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Nature & Forest Trail,Gokarna,Karnataka,27.778773,69.483352,2026-09-29,09:00,2026-09-30,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Startup & Business Conference,Jamshedpur,Jharkhand,23.362284,86.408586,2026-05-19,09:00,2026-05-19,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Chandigarh,Chandigarh,18.503376,72.969054,2026-02-07,09:00,2026-02-07,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Amritsar,Punjab,8.068574,72.339827,2026-01-04,09:00,2026-01-06,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Pelling,Sikkim,27.075553,74.331701,2026-07-19,09:00,2026-07-19,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Goa,Goa,11.479393,78.539372,2026-12-17,09:00,2026-12-19,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Kolkata,West Bengal,11.492416,84.84223,2026-04-18,09:00,2026-04-20,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Hampi,Karnataka,18.216429,81.204649,2026-11-18,09:00,2026-11-18,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Bhubaneswar,Odisha,33.056751,90.472342,2026-08-05,09:00,2026-08-06,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Ranchi,Jharkhand,15.150598,80.385028,2026-08-05,09:00,2026-08-06,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Udaipur,Rajasthan,30.840039,73.002465,2026-06-24,09:00,2026-06-26,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Technology Innovation Expo,Hyderabad,Telangana,23.417929,76.117867,2026-11-30,09:00,2026-11-30,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Agra,Uttar Pradesh,33.838103,72.726232,2026-12-05,09:00,2026-12-06,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Guwahati,Assam,9.497876,72.300315,2026-09-03,09:00,2026-09-03,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Technology Innovation Expo,Kalimpong,West Bengal,25.833543,81.753473,2026-07-26,09:00,2026-07-26,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Munnar,Kerala,29.003425,91.235575,2026-12-10,09:00,2026-12-11,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Startup & Business Conference,Kalimpong,West Bengal,31.686929,76.812616,2026-01-02,09:00,2026-01-04,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Chennai,Tamil Nadu,25.602191,78.783235,2026-03-25,09:00,2026-03-27,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Lucknow,Uttar Pradesh,32.906549,86.762812,2026-01-16,09:00,2026-01-17,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Varanasi,Uttar Pradesh,16.722074,72.77549,2026-12-12,09:00,2026-12-12,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Konark,Odisha,20.124764,70.905465,2026-12-04,09:00,2026-12-04,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Gwalior,Madhya Pradesh,17.604079,96.636375,2026-03-24,09:00,2026-03-26,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Mumbai,Maharashtra,10.251363,90.258856,2026-05-11,09:00,2026-05-12,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Mumbai,Maharashtra,14.559995,89.77095,2026-03-12,09:00,2026-03-14,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Bhopal,Madhya Pradesh,9.617188,91.549817,2026-06-01,09:00,2026-06-02,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Bengaluru,Karnataka,25.664378,84.102372,2026-10-04,09:00,2026-10-04,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Rameswaram,Tamil Nadu,18.111093,70.097882,2026-08-17,09:00,2026-08-18,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
